gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Invs	0.808726729426211	5.75279121395868	12.311141084013	0.000450262624638714	0.0528455139195818	pseudobulk	edgeR	LRT	Interneurons
Kirrel	-0.399503284269365	5.13254716064563	12.2863143610353	0.000456291938272176	0.0532785186795855	pseudobulk	edgeR	LRT	Interneurons
4930407I19Rik	4.5918970298914	-1.54561216366352	12.2286133752774	0.000470621613504978	0.0546575435541727	pseudobulk	edgeR	LRT	Interneurons
Esyt1	1.23123996689699	1.54527459896648	12.2195895455719	0.000472903337000835	0.0546575435541727	pseudobulk	edgeR	LRT	Interneurons
Itgbl1	-0.711230664284871	4.69134095561144	12.1905199977624	0.000480329919889304	0.0552355148785836	pseudobulk	edgeR	LRT	Interneurons
Gad2	-0.343205051359071	8.49930505877057	12.1572268418631	0.000488980267390851	0.0559476970262427	pseudobulk	edgeR	LRT	Interneurons
Ilvbl	0.439318255928265	4.64732395899498	12.1047526601081	0.000502934675912657	0.0572565981792764	pseudobulk	edgeR	LRT	Interneurons
Irs4	-2.79184001464742	-0.218612431213038	12.0873529567413	0.000507649952836534	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Tent5a	-0.597244973143155	4.10849269711082	12.078814966231	0.000509980022382452	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Lyrm7	0.590981517147219	3.30848865920058	12.0634994415055	0.000514186806935706	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Gpc4	-0.669299335116166	3.62950423694819	12.0493153033403	0.000518114065948982	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Cntnap5c	-0.478785101613829	9.0359720500817	12.0461595333495	0.000518991935072935	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Tph2	1.21990219741184	0.812687265175176	12.0434568687121	0.000519744953235226	0.0574469555350138	pseudobulk	edgeR	LRT	Interneurons
Bcar3	0.53813967275861	3.72832233658489	12.0055742436219	0.000530416654696643	0.0583432696173327	pseudobulk	edgeR	LRT	Interneurons
Whrn	-0.624600851843633	5.2720210187268	11.9817775523311	0.000537233130545934	0.0585884055276855	pseudobulk	edgeR	LRT	Interneurons
Elavl2	-0.347369277368189	9.66509137612664	11.9798414610647	0.000537791591869923	0.0585884055276855	pseudobulk	edgeR	LRT	Interneurons
Gulp1	-0.561804639582878	3.71154917743629	11.9416789756445	0.000548919898210318	0.0595159864873845	pseudobulk	edgeR	LRT	Interneurons
Fbxw10	1.17587561449629	0.896023309294588	11.8421762028614	0.000579041157695176	0.0622425108150216	pseudobulk	edgeR	LRT	Interneurons
Gm9962	0.643018249548712	4.04377684814002	11.8405915819022	0.000579534116245095	0.0622425108150216	pseudobulk	edgeR	LRT	Interneurons
Gsap	0.667843500734621	3.17996340974572	11.8118031946475	0.000588564021012913	0.0629155595983241	pseudobulk	edgeR	LRT	Interneurons
2310016D03Rik	1.81733418362591	-0.170235730905297	11.799746081247	0.000592388000556808	0.0630284223583083	pseudobulk	edgeR	LRT	Interneurons
Asb11	1.30686760641534	0.595298936270694	11.7388560383926	0.000612086345693041	0.064821367465511	pseudobulk	edgeR	LRT	Interneurons
Flrt3	0.432682854307279	4.90588246891239	11.7297641374287	0.000615083874515524	0.0648372441613146	pseudobulk	edgeR	LRT	Interneurons
Gm16894	0.628353146212763	4.08001940114208	11.7008561996157	0.000624713458173707	0.0655488512864384	pseudobulk	edgeR	LRT	Interneurons
Sh3pxd2a	0.441847560986362	5.66659769146915	11.6688795290311	0.000635542751253134	0.0661390365676944	pseudobulk	edgeR	LRT	Interneurons
Inf2	-0.971797171298785	2.07971125800685	11.6671092435809	0.000636147789025652	0.0661390365676944	pseudobulk	edgeR	LRT	Interneurons
Alox8	0.794434765221467	2.06678069456533	11.6447097314614	0.000643853800745775	0.0666359417690025	pseudobulk	edgeR	LRT	Interneurons
Tspyl3	-0.911675180188574	1.77999779088315	11.6159351511001	0.000653891524288817	0.0672717934923893	pseudobulk	edgeR	LRT	Interneurons
Dpt	-4.78233065013435	-1.21484984930692	11.6102123451093	0.00065590663425317	0.0672717934923893	pseudobulk	edgeR	LRT	Interneurons
Palb2	1.03544901069185	1.63980416589605	11.5909276444422	0.000662743444805725	0.0673302591122564	pseudobulk	edgeR	LRT	Interneurons
Cldn14	-2.35352645151851	-0.480483800632879	11.5877972296843	0.000663860010167726	0.0673302591122564	pseudobulk	edgeR	LRT	Interneurons
Rassf4	0.923922854604534	2.00896559786374	11.5836337792943	0.000665347986308476	0.0673302591122564	pseudobulk	edgeR	LRT	Interneurons
Ccn1	-1.52324681522651	0.773228983180747	11.5427766319813	0.000680129874406294	0.0684263588188105	pseudobulk	edgeR	LRT	Interneurons
Rab3c	-0.336967999317703	9.20510522305869	11.5371538501817	0.000682189971095348	0.0684263588188105	pseudobulk	edgeR	LRT	Interneurons
Olig2	1.94659283264288	-0.200131066016917	11.5205144678146	0.000688323374652105	0.0687387496379551	pseudobulk	edgeR	LRT	Interneurons
Eda2r	-0.942109213029324	1.82247528169031	11.4824914407493	0.000702548878241953	0.0698529930510525	pseudobulk	edgeR	LRT	Interneurons
Sfrp4	0.784522136622758	2.19703063185437	11.4426759044675	0.000717763513451342	0.0710554671207548	pseudobulk	edgeR	LRT	Interneurons
Wt1	3.27298180213501	-0.929842188983382	11.4310857119208	0.000722254694208675	0.0711905503568715	pseudobulk	edgeR	LRT	Interneurons
C130071C03Rik	0.392625628737514	9.11160907763395	11.4063250516591	0.000731944761825046	0.0717134441708485	pseudobulk	edgeR	LRT	Interneurons
Ranbp1	-0.780316244633759	2.22621885626063	11.4014732056103	0.000733858864763832	0.0717134441708485	pseudobulk	edgeR	LRT	Interneurons
Gpr158	-0.312248027087361	9.27360009647676	11.3849856088743	0.000740401265531385	0.0720435744225817	pseudobulk	edgeR	LRT	Interneurons
Myzap	-2.76891723276351	-0.592152461424501	11.3238848958772	0.000765164623978594	0.0741363120143345	pseudobulk	edgeR	LRT	Interneurons
Rnf17	1.06349587091152	2.70064832848794	11.3084205652067	0.000771563765986114	0.0744395567277026	pseudobulk	edgeR	LRT	Interneurons
C1qtnf2	1.33574926573499	0.369695665876384	11.2845745793846	0.00078153739589112	0.0750836496499785	pseudobulk	edgeR	LRT	Interneurons
Dcbld2	-0.636534703619755	5.86318979345685	11.245956928516	0.000797966425933272	0.076339905680986	pseudobulk	edgeR	LRT	Interneurons
Npnt	0.556726169196616	4.21185377339456	11.2309339059707	0.000804451546827374	0.0766383149360355	pseudobulk	edgeR	LRT	Interneurons
1700015F17Rik	1.40015935305613	0.168655912391239	11.219086212532	0.000809603492845378	0.0768077580358184	pseudobulk	edgeR	LRT	Interneurons
Dnajc1	-0.32361732415588	7.51034257305744	11.2000227836734	0.000817963276773656	0.0772788624433998	pseudobulk	edgeR	LRT	Interneurons
Iigp1	7.74013349033259	-0.408747752257564	11.1728537262914	0.000830028588171006	0.0780947145622547	pseudobulk	edgeR	LRT	Interneurons
Gm49539	0.412076913453214	4.93198456493666	11.0488669284402	0.000887414164943514	0.0831503420641929	pseudobulk	edgeR	LRT	Interneurons
Gm49776	-1.03587187364207	1.37376869758201	11.0239751070651	0.000899409920790304	0.0839289528134198	pseudobulk	edgeR	LRT	Interneurons
Hdac4	-0.34696307311075	7.39674397202874	10.9686801171309	0.000926647374380751	0.0861176900705115	pseudobulk	edgeR	LRT	Interneurons
Gm30504	0.871481793223505	1.81141194575535	10.9588814710275	0.000931560317557412	0.0862223450018891	pseudobulk	edgeR	LRT	Interneurons
Prickle1	-0.301482218820993	8.27239225797926	10.9222395648864	0.000950166751391481	0.0875796738173382	pseudobulk	edgeR	LRT	Interneurons
Sulf1	-1.56544303851511	2.04448941963136	10.9116242955744	0.00095562696645953	0.0875796738173382	pseudobulk	edgeR	LRT	Interneurons
H4c4	-0.799695383645301	1.96128998064164	10.9074854802901	0.000957764450811068	0.0875796738173382	pseudobulk	edgeR	LRT	Interneurons
1600022D10Rik	4.39857739028814	-1.62176218779383	10.8686715313475	0.000978046615609228	0.0887185658843028	pseudobulk	edgeR	LRT	Interneurons
Rarg	0.559559443094228	3.03066972493695	10.8685422666666	0.000978114883267	0.0887185658843028	pseudobulk	edgeR	LRT	Interneurons
Rcan1	-0.509235426989358	4.98163579268505	10.8581120159415	0.000983639249524337	0.0887185658843028	pseudobulk	edgeR	LRT	Interneurons
Oip5	-2.02416407547933	-0.185847863228476	10.8540388788337	0.000985805137192174	0.0887185658843028	pseudobulk	edgeR	LRT	Interneurons
4930445E18Rik	-1.69828765361755	0.239471905459068	10.845641883496	0.000990285464947922	0.0887709045330679	pseudobulk	edgeR	LRT	Interneurons
Arhgap22	0.390015599779044	5.3241283174163	10.8317602119364	0.000997737420203879	0.0890881698847926	pseudobulk	edgeR	LRT	Interneurons
Tub	-0.552746842893345	5.90156955949883	10.8101786741241	0.00100943559912476	0.0894947950506804	pseudobulk	edgeR	LRT	Interneurons
Slc39a8	-0.679494520500756	2.86936496714763	10.8076286975955	0.00101082693456537	0.0894947950506804	pseudobulk	edgeR	LRT	Interneurons
Cpxcr1	-4.66535456406558	-1.27505677443744	10.8016748711859	0.00101408305692281	0.0894947950506804	pseudobulk	edgeR	LRT	Interneurons
Tle1	-0.418211321495512	6.55350778731603	10.7082151797608	0.0010666087219231	0.0937668493801816	pseudobulk	edgeR	LRT	Interneurons
Banf2	1.32578233464721	1.01509465860712	10.6807355989159	0.00108257003982318	0.0948039893720537	pseudobulk	edgeR	LRT	Interneurons
Kcnv1	-0.974259405354468	2.08801731091696	10.6389672958305	0.00110729488449142	0.09644397444406	pseudobulk	edgeR	LRT	Interneurons
Col4a1	-0.415713943195113	4.5082876674049	10.6333976393149	0.00111063474310622	0.09644397444406	pseudobulk	edgeR	LRT	Interneurons
5330434G04Rik	0.354532656936974	9.06918077289676	10.6277955006335	0.00111400436026122	0.09644397444406	pseudobulk	edgeR	LRT	Interneurons
Gm12796	1.6754618527267	-0.233798122537283	10.6088126101999	0.00112549942389272	0.0970700620553539	pseudobulk	edgeR	LRT	Interneurons
Gm50334	3.45594516643901	-1.26441509259794	10.6014717311236	0.00112997679221729	0.0970884587999832	pseudobulk	edgeR	LRT	Interneurons
Rock2	-0.58533520943151	8.4720606329385	10.5770400309076	0.00114500844099027	0.0976596927402978	pseudobulk	edgeR	LRT	Interneurons
Gabra2	-0.450075392866908	6.96465142953168	10.5767251662967	0.00114520347672974	0.0976596927402978	pseudobulk	edgeR	LRT	Interneurons
Sema3a	-0.596200126712292	5.72221086368528	10.5568413968814	0.00115758835446688	0.0983474971748376	pseudobulk	edgeR	LRT	Interneurons
Vps37a	-0.339870905600122	6.48653173001609	10.5348069756733	0.00117147116818178	0.0990589703147643	pseudobulk	edgeR	LRT	Interneurons
Wwc1	-0.394548455061282	5.00262430403581	10.5297769557434	0.00117466388444755	0.0990589703147643	pseudobulk	edgeR	LRT	Interneurons
Cacna1e	-0.364227833394315	7.39419566838226	10.4734849372119	0.0012110006093949	0.101684026336478	pseudobulk	edgeR	LRT	Interneurons
Acad11	0.519386455692157	3.47901931788916	10.4668801135666	0.00121533794630769	0.101684026336478	pseudobulk	edgeR	LRT	Interneurons
Gsg1l	-0.400356843536073	5.08828931508429	10.4610341006991	0.00121919009134606	0.101684026336478	pseudobulk	edgeR	LRT	Interneurons
Fam186b	-0.924722727357757	1.46310733738648	10.4453712229018	0.00122957192762292	0.10217563218995	pseudobulk	edgeR	LRT	Interneurons
Rbpj	-0.36155387401305	5.03288776168303	10.4297145376699	0.00124003907799009	0.102262852696881	pseudobulk	edgeR	LRT	Interneurons
Khdrbs3	-0.312709214781847	8.42324118645493	10.4280485847413	0.0012411581320896	0.102262852696881	pseudobulk	edgeR	LRT	Interneurons
C230035I16Rik	0.709129505072089	2.56231014603189	10.4236829173264	0.00124409548935113	0.102262852696881	pseudobulk	edgeR	LRT	Interneurons
Ankrd54	-0.482130283178244	3.82292442445838	10.4160708159236	0.00124923398679042	0.102315858436083	pseudobulk	edgeR	LRT	Interneurons
Tmem132c	-0.511619884680066	7.07319748928898	10.3892661047589	0.00126749992691158	0.103439805863261	pseudobulk	edgeR	LRT	Interneurons
1700063D05Rik	-1.92978054894541	-0.245644579154618	10.3763812927462	0.00127637618271821	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Map3k19	-1.48190386563107	0.217068957121471	10.3606015209935	0.00128733251185105	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Fut10	0.772997621527376	2.02284861378769	10.3579707627019	0.00128916835567746	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Gm3005	0.662287394967243	2.34558315370643	10.3509889810498	0.00129405336861121	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
D830030K20Rik	0.684757876753593	2.74128992773803	10.3487076811672	0.00129565360621096	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
H2-Q4	7.38576475758442	-0.656934742365358	10.3416956499038	0.00130058480717505	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Zfhx2os	0.472097685258272	3.94697124394734	10.3263363815971	0.0013114526729429	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Ankfn1	0.668873366592047	4.0136112066798	10.3253364081837	0.00131216341010081	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Rab15	-0.351452111082734	5.29952497651191	10.3251921238905	0.00131226599321679	0.103746473609559	pseudobulk	edgeR	LRT	Interneurons
Gm33321	1.7638711568873	-0.195692300886026	10.2987439879835	0.00133120786138185	0.104610058907845	pseudobulk	edgeR	LRT	Interneurons
Klhl29	-0.303222570351798	8.48350779986947	10.2971225169219	0.00133237810546248	0.104610058907845	pseudobulk	edgeR	LRT	Interneurons
Armc8	0.342814511964438	6.91739938837343	10.2824709363601	0.00134299974022918	0.105081653214014	pseudobulk	edgeR	LRT	Interneurons
Col6a4	-1.87974339623886	-0.278316581168288	10.2730887660852	0.00134984630419743	0.105255652398189	pseudobulk	edgeR	LRT	Interneurons
Spred1	-0.3889712138791	7.23446189945565	10.2312458256065	0.00138081367040571	0.107302888946988	pseudobulk	edgeR	LRT	Interneurons
Csmd2	-0.308411762803227	7.47226192376837	10.223412716869	0.00138669028363226	0.107393030843615	pseudobulk	edgeR	LRT	Interneurons
Abi3bp	-1.04445867128041	1.84116744704735	10.2121083931261	0.00139521576651206	0.107687009449875	pseudobulk	edgeR	LRT	Interneurons
Cela1	1.50593653698884	-0.0585546590370568	10.2039785604199	0.00140137990388632	0.107797361593201	pseudobulk	edgeR	LRT	Interneurons
Cyp2s1	0.785939602814576	1.8257981050239	10.1844613763882	0.00141629086350506	0.10846129844966	pseudobulk	edgeR	LRT	Interneurons
Asb2	0.815575892253331	3.1063618653675	10.1748527335063	0.001423690691302	0.10846129844966	pseudobulk	edgeR	LRT	Interneurons
Plcb1	-0.287464729084536	10.8597329481259	10.1740614419358	0.00142430182425439	0.10846129844966	pseudobulk	edgeR	LRT	Interneurons
1110032A03Rik	0.621227199560006	4.00925354725257	10.1644153226939	0.00143177313735328	0.108666808547989	pseudobulk	edgeR	LRT	Interneurons
Pcolce2	0.495293861722322	3.97001694321733	10.1163085520028	0.00146963053571354	0.111169493912497	pseudobulk	edgeR	LRT	Interneurons
Lrrc73	-0.504027009779305	3.86237917752885	10.0886091623455	0.00149188667921227	0.112479363572795	pseudobulk	edgeR	LRT	Interneurons
Rtkn2	0.624569756942792	2.80680846599369	10.0435552885948	0.00152881854626138	0.114883397623186	pseudobulk	edgeR	LRT	Interneurons
Trim17	0.542737793867466	3.38528208623091	10.0337051500659	0.00153701554484488	0.115076814368627	pseudobulk	edgeR	LRT	Interneurons
Padi2	-1.14892813470352	1.09679753698607	10.0283379968195	0.00154150065362691	0.115076814368627	pseudobulk	edgeR	LRT	Interneurons
Gm28047	-1.72031662477414	-0.0237153725526386	10.010866344237	0.00155619301301993	0.115546593697218	pseudobulk	edgeR	LRT	Interneurons
C530025M09Rik	1.24322093742826	0.471001295602819	10.0048733407984	0.00156126528630087	0.115546593697218	pseudobulk	edgeR	LRT	Interneurons
Gm17178	-1.41888539270718	0.380883798834891	10.002807363803	0.00156301773721917	0.115546593697218	pseudobulk	edgeR	LRT	Interneurons
Necab2	-0.701509498223688	3.39271110387033	9.99435845008113	0.0015702052299848	0.115702274697488	pseudobulk	edgeR	LRT	Interneurons
Tmem196	0.418177394284669	5.92897694877123	9.98794261844789	0.0015756855349903	0.115731561116755	pseudobulk	edgeR	LRT	Interneurons
Cdkn1c	2.80512133818873	-0.835517468237528	9.97420149311724	0.00158748826747118	0.116223538141644	pseudobulk	edgeR	LRT	Interneurons
Gas1	1.09624814049525	0.812688961086838	9.96194130549011	0.00159809455136103	0.116318632935622	pseudobulk	edgeR	LRT	Interneurons
Egr4	-0.69012610528301	2.69788920378176	9.9608933729332	0.00159900444063638	0.116318632935622	pseudobulk	edgeR	LRT	Interneurons
B020031H02Rik	-1.11928616560586	1.1586070847237	9.94708495719252	0.00161104301657335	0.116657299235377	pseudobulk	edgeR	LRT	Interneurons
Hells	-0.506200923398898	3.51705438989957	9.94381528044195	0.00161390703408774	0.116657299235377	pseudobulk	edgeR	LRT	Interneurons
Rtl5	-0.678196001603356	3.07494368839641	9.90916332672546	0.00164457866569685	0.118498138098897	pseudobulk	edgeR	LRT	Interneurons
Gm44386	1.37529942710807	0.617722960303295	9.90164475266359	0.00165131120051145	0.118607901338944	pseudobulk	edgeR	LRT	Interneurons
Ccdc191	0.402414991778457	4.91089645517076	9.88911204734122	0.00166259578179761	0.119042903634433	pseudobulk	edgeR	LRT	Interneurons
Cep97	0.404987524750404	4.74964601233415	9.8442948702184	0.00170359280289341	0.121595938962634	pseudobulk	edgeR	LRT	Interneurons
Ctxn1	-0.504435478801608	4.20710872210839	9.80730881236677	0.00173819677794737	0.123551320494254	pseudobulk	edgeR	LRT	Interneurons
Syne2	0.490574560124303	3.395228882537	9.79943781411748	0.00174565228165232	0.123551320494254	pseudobulk	edgeR	LRT	Interneurons
Gm26673	0.472689254604268	4.58329996189325	9.7940824808767	0.00175074343352456	0.123551320494254	pseudobulk	edgeR	LRT	Interneurons
Oxr1	-0.355308087849264	10.7000050915899	9.78724784450037	0.00175726277477423	0.123551320494254	pseudobulk	edgeR	LRT	Interneurons
A330102I10Rik	0.449814686701475	6.92067757248359	9.78635136897593	0.00175811971716537	0.123551320494254	pseudobulk	edgeR	LRT	Interneurons
Itgb6	-4.66138989700071	-1.27539175359461	9.77386937960872	0.00177009536132809	0.124010157791013	pseudobulk	edgeR	LRT	Interneurons
Rbp4	-0.529860770291063	4.97622969622424	9.74389219160044	0.0017991952910623	0.12534569150845	pseudobulk	edgeR	LRT	Interneurons
Clec18a	-0.825599018399842	2.0174607530929	9.7428979506797	0.00180016869969094	0.12534569150845	pseudobulk	edgeR	LRT	Interneurons
Cpox	-0.421933232443685	4.39517011314804	9.72873462593135	0.00181409335876943	0.125930157578723	pseudobulk	edgeR	LRT	Interneurons
Cbln2	0.669664210399172	2.76117100331309	9.68749613078793	0.00185526180383813	0.128396522831582	pseudobulk	edgeR	LRT	Interneurons
Nab2	-0.897627926924998	2.87814584325062	9.66568856127558	0.00187741382939566	0.129535865095484	pseudobulk	edgeR	LRT	Interneurons
Tspan33	-0.549872874921672	3.71894159021218	9.65792915287705	0.00188536030688112	0.129691144493584	pseudobulk	edgeR	LRT	Interneurons
Diras2	-0.41331580658983	4.56343121069241	9.64683960999112	0.00189677642514032	0.130083441036205	pseudobulk	edgeR	LRT	Interneurons
Grm3	-0.436101182915625	6.89940800510394	9.63112425231473	0.00191307470631348	0.13080720116532	pseudobulk	edgeR	LRT	Interneurons
Gm12976	2.66570016716292	-1.20602398225001	9.62481482078495	0.00191965804421074	0.130864353319264	pseudobulk	edgeR	LRT	Interneurons
Gm12319	0.89357239868089	1.41184712159997	9.61418070593668	0.00193080582574311	0.131231396556253	pseudobulk	edgeR	LRT	Interneurons
Gm13274	1.27858953789091	0.705627552033541	9.60304527092074	0.00194254949466415	0.131636635250024	pseudobulk	edgeR	LRT	Interneurons
Prr16	-0.357838416682693	7.6404739702327	9.57451682459151	0.00197296770836223	0.133301192141542	pseudobulk	edgeR	LRT	Interneurons
Blm	0.429833669285028	4.41393854898889	9.55517379514668	0.00199386634313707	0.134314623570674	pseudobulk	edgeR	LRT	Interneurons
Trim63	3.41211107406785	-1.26630140954701	9.53839222189436	0.00201217928875245	0.135148407745146	pseudobulk	edgeR	LRT	Interneurons
