gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Lrrn2	0.100021926271143	6.57419183233362	0.139957185675179	0.70832357922655	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Olfm1	-0.0902154446532576	7.05594270045655	0.139815035026288	0.708464961756109	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cep83	-0.0744008766759064	7.36125002125353	0.139766378468188	0.708513374214343	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pcdh1	0.125696015207903	5.86531861705731	0.139608952597747	0.708670076152184	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ttc37	0.0780370784681744	7.00811400854283	0.139281829640609	0.708996017087254	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Usp54	-0.122505281407659	5.84683656218164	0.138950202487582	0.709326891366351	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Caprin1	0.0804069536301963	6.87533650374282	0.138623844549208	0.709652947728787	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dab2ip	-0.0988050081334457	6.37953735274684	0.138242402770071	0.710034591394175	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rnpc3	-0.0750027186399361	7.17702873244853	0.138229553606283	0.710047457787534	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Xpo5	-0.128356273310123	5.84957688159032	0.13810904654741	0.710168159575433	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Col4a1	0.117086352997334	6.09607408976774	0.138083365123233	0.710193890244966	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm20696	0.0972886744435052	6.4434612336596	0.137922337459198	0.71035528878831	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Narf	-0.133552371687336	5.74791113540512	0.137844877121356	0.710432965725692	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
5031439G07Rik	-0.09133107029532	6.58200779322002	0.137708374139915	0.710569910867951	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pygb	-0.118049309190872	6.0179286362023	0.137650384501207	0.710628111717545	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tef	-0.0914140524224326	6.88697967261309	0.137584104210038	0.710694650499011	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rp9	-0.110094414335211	6.16531603812361	0.137489634153564	0.710789520505247	0.971868828534209	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cfl2	0.11746105294252	5.91584141992623	0.137199984652767	0.711080627569481	0.971964821778726	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mctp1	0.0590051173008913	9.83664787136666	0.136488001353715	0.711797681979257	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmd2	0.125950504367577	5.79574312918444	0.136398102190402	0.71188837247535	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp2a2	0.054799750373855	8.21257037932467	0.135957078053689	0.712333771406328	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Snx27	-0.0875747659007307	6.68750734990179	0.135884505386109	0.712407142566147	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dhx32	0.108702597605018	6.00273637719515	0.135817153502909	0.712475255413059	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdc40	0.0810042715029224	7.0846531854897	0.135678450573192	0.71261558590637	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm4924	-0.109788892688934	6.16102338482996	0.135619732476879	0.712675017553237	0.972030402118489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tro	-0.0831560259290149	6.82287503588571	0.135198122327623	0.713102180863158	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp3cb	0.076199659644956	6.97369097398282	0.134976995768778	0.713326522273257	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rspry1	-0.0896440475166702	6.69817258568137	0.134578042621449	0.713731803788503	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nisch	0.0780868457581813	6.93515300752782	0.134333867841196	0.713980188098912	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mapre2	-0.0745522246041836	7.36408733900759	0.133986854933173	0.714333624383396	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Coro2b	0.0961731461429646	6.56557621538765	0.13357270334728	0.714756122122957	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psd	-0.106543548132894	6.09636838352852	0.133546146701001	0.714783239268024	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mfap3	-0.106450564589093	6.13646561172488	0.133355028347353	0.714978481525249	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cacnb4	-0.0556558092508817	10.0273709033143	0.133215730429509	0.715120885102211	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arhgef1	-0.112158128819761	6.15218328775945	0.133119371340907	0.715219441900066	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Asap2	0.0834985885913021	7.36458131329104	0.132488215841782	0.715865994040689	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm45846	-0.114556454496089	6.04819068579048	0.132482629971072	0.715871723954019	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stx1b	-0.104582789672803	6.20309289230511	0.132412345510676	0.715943832529466	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mrs2	-0.101300431964453	6.20825673524483	0.132397611077852	0.715958952117435	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Uba5	0.112498750010012	5.92110592596229	0.132317007312796	0.716041679714639	0.972102249535455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trpc4ap	0.0843123884144965	6.74894651654701	0.1318317394106	0.716540337917041	0.972392495026411	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Vcpip1	0.127342797201562	5.7533055161889	0.131679037268519	0.716697468493329	0.972392495026411	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pum1	-0.0751502258605234	7.25953444437481	0.131408311019701	0.716976299562807	0.972470936521686	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hk1	0.0926916835124762	6.66922725974509	0.130930036982342	0.717469687075103	0.972840253661156	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ephb1	-0.0666017936477674	8.33094661504521	0.130388717737461	0.718029343085582	0.973299171157289	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psen1	-0.0985690617193147	6.45203782684874	0.130010440803918	0.718421213775001	0.973455417401047	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Exoc3	-0.090064332457177	6.57256036200237	0.12985050583087	0.718587089936046	0.973455417401047	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Reep3	0.0913632590721436	6.49685671612254	0.129262373847396	0.719198064095742	0.973796694505569	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc25a12	-0.0594160594931117	7.69231325779588	0.128973332856628	0.719498906356155	0.973796694505569	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cetn3	0.109705927121186	5.98955951912364	0.128615350981061	0.719872032337896	0.973796694505569	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ntng1	-0.0795592851113651	9.12692715202014	0.128574467763087	0.719914682356169	0.973796694505569	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tnks2	-0.0846736953843232	6.74867128405864	0.128544833910997	0.719945601642413	0.973796694505569	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdh9	-0.168350512129999	6.93982760733043	0.128310185453216	0.720190570631158	0.973828675715149	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zkscan3	-0.0836974068908851	6.72148306915216	0.128036773320185	0.72047632725882	0.973915772638651	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ankrd11	0.0552800286472378	7.95207157686546	0.127494591303035	0.721044008269046	0.97438379495817	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Smap2	0.0899731471779432	6.54318186847718	0.126993756440157	0.721569608046711	0.97479468081226	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ddx6	0.090341061326139	6.54161556724312	0.126691202246018	0.721887688859181	0.974874765949487	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nhsl2	-0.084576961863894	7.19330338337971	0.12651606055929	0.72207201414304	0.974874765949487	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ccl25	-0.0899229639335965	6.54361146160675	0.12571792507768	0.722913824986492	0.975711911024713	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Calm3	-0.104991596004428	6.05688938637379	0.125171707231942	0.723491668011879	0.975924207810894	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nsg1	0.106494497502995	5.96622673248869	0.125149945082999	0.723514719517985	0.975924207810894	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ddi2	-0.0997568316871561	6.16674445153019	0.124891560541423	0.72378858524768	0.975994414676614	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nek1	0.0609407935402053	7.65121935786244	0.123706064335503	0.725049213231634	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rangap1	-0.115320041146835	6.05753989764232	0.12345915433891	0.725312624588353	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rcor3	0.107367164411443	6.03945370796384	0.123090312053758	0.725706668932323	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Syn2	0.0511161678446598	8.52103458751061	0.123088502655463	0.72570860359555	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zdhhc20	-0.064079155111169	7.42065048988082	0.122314560776303	0.726537594392232	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mrtfb	-0.0465190406605742	8.81040178675422	0.12227257720985	0.726582648238756	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Taz	0.0959294268377239	6.46467233158763	0.121771290366269	0.727121266338395	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ehmt1	0.0707899658605773	7.4273559668168	0.121606396835965	0.72729871140539	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nipa1	0.103505229938962	6.22142985271385	0.121594722027652	0.727311280002708	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
AC149090.1	-0.0494413205241579	9.35023674895481	0.121570017692942	0.727337877859961	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Poglut1	0.111067750646181	5.85264161920047	0.121428019798469	0.727490818332883	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cmss1	-0.0665707974858768	9.84193280221416	0.121415076775403	0.72750476375144	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bod1l	-0.0834829384392998	6.62166788292895	0.120515846408914	0.728475684617391	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Parm1	-0.0857338760423093	7.66233926576193	0.120499575316359	0.728493290242355	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zmynd11	0.0589690019398889	7.81347345989379	0.120442818438374	0.728554712668506	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mark1	0.0662888888742363	7.45386724334554	0.120204753547959	0.728812523851586	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ncam1	0.0487314611601755	9.2012331271255	0.120144688919549	0.72887761571333	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arhgef10l	0.105241768635092	6.03052603180182	0.120052674558028	0.728977366762862	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arid4b	-0.063291462236687	7.78154359531878	0.12004741384947	0.72898307109245	0.977308200123943	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mapk8ip3	0.0723637170726898	7.20441402957479	0.119410907515665	0.729674288052284	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mfap3l	0.0971533361532283	6.15432898954245	0.119154311193512	0.729953523215145	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Spata7	0.0782194293108128	7.05162980427151	0.118507850605692	0.730658514403583	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hipk1	-0.116988759028402	5.88671002530366	0.118259747663313	0.730929651657585	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sugp1	-0.0917277060981911	6.60867379486681	0.118248687134496	0.730941746467892	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ankrd10	0.0833502478457196	6.58697284169725	0.117999595768449	0.731214298322561	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dzip3	-0.0629133739306038	7.69354509161613	0.117975793428986	0.731240359297049	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rtn1	0.0457467752208484	9.35811411020806	0.117622951640403	0.731627027905334	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp2r2a	-0.0752059874143209	6.8754043736855	0.117620577480533	0.731629631869112	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gnai1	0.0656705172550795	7.48199288915657	0.117555122306371	0.731701434267541	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Abcf1	0.0993428975638162	6.052911701993	0.117489862862085	0.731773044199254	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pam	0.0575008072618048	8.05225425684607	0.117276902692964	0.732006882533709	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Myo5a	-0.0494285622076575	8.73594516031515	0.117029759624213	0.732278552558629	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atxn7l3b	0.104141424396788	5.93641860092245	0.116531733916599	0.732826978328024	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ifrd1	-0.0965385662194151	6.38402374956216	0.116402268653822	0.732969759652508	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Thra	0.0763105233572637	7.03179273186916	0.116380789211227	0.732993456920898	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp6v1c1	-0.0996031103497875	6.42433191708159	0.116206501192696	0.73318583110693	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Uqcrc2	-0.0766115022092052	6.73590037332799	0.11582208153213	0.733610712672669	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fbxl2	0.0716413040555987	6.99320160458938	0.114996580879126	0.734525767165767	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rasgrf1	-0.0459369447165641	9.14988799641951	0.114530333182032	0.735044214479527	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ndufa4	-0.100582519542895	6.37168353069278	0.1145037767172	0.735073779499754	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ube2d2a	0.0629381306182204	7.15732029673355	0.114479241637484	0.735101097530185	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Eif5b	0.0873066160211839	6.31281783075791	0.114414780475268	0.73517288590502	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ano3	-0.0617435620104231	9.25359757155977	0.114272982598763	0.735330881104553	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lamtor4	-0.0980332720659593	6.12914333773288	0.11423183241779	0.735376752245463	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tgs1	0.0907289690868402	6.33566899771196	0.114169451284372	0.735446307621806	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Map4k3	-0.0592619970269474	7.81598245683145	0.114095420636851	0.735528879760455	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
C2cd5	-0.0552649270221664	7.86151521152249	0.113479716417604	0.736216781740535	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pdss2	-0.0640550811793175	7.34664283880609	0.112738714479079	0.7370474348397	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dnajb4	0.0881306526060073	6.49247221820074	0.112516648558138	0.737296959041867	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Crocc	0.107684882430219	6.08052183837131	0.112270464677628	0.737573903762854	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ahi1	0.048685947131352	9.61218070158425	0.112250399720985	0.737596490728633	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lztfl1	0.0714027918727087	6.80022114222335	0.112180070896908	0.737675677071587	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Reps1	-0.102471706125425	6.00259449167609	0.112000679676811	0.737877786702809	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc22a23	-0.0643725132260081	7.49304948082735	0.111745772361814	0.738165285741616	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Snx24	0.0669239648998414	7.06300443295538	0.111443171085746	0.738507050404683	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dpm2	0.124575857079579	5.77426965383054	0.111220085161175	0.738759339022965	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmd12	0.0959639810784571	6.12650694529975	0.110961988013656	0.739051573013077	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ptpn12	-0.0638956994996134	7.26578223606662	0.110935334255824	0.739081773593218	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Baz2b	0.0611777821784217	7.97291017779037	0.110881391815873	0.739142906502395	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc4a10	0.0400351609761713	9.53707714425213	0.110655383973686	0.739399220703069	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pkia	-0.0622137672293098	7.4713050745296	0.110583102508613	0.739481256048993	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmd14	0.0567172731586224	7.70406831448206	0.110492164995293	0.739584507253333	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Farsb	0.0732180927501256	6.81567146357118	0.110374692666955	0.739717956174231	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hectd2	-0.0785573626748915	7.03869400224684	0.110265941871411	0.739841567714801	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pgbd5	-0.0939678424586338	6.54716082239868	0.11021853886368	0.739895469500564	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ing4	-0.0902241900051836	6.42318395040031	0.110092531270656	0.740038814869945	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Scfd2	0.060097231417537	7.38329340452391	0.109972452158573	0.740175500804104	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pik3ca	0.0732070482419769	6.86524047970178	0.109951173957956	0.740199730396894	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nf2	0.0930770802040793	6.12980683216201	0.109942323484127	0.740209809241733	0.977467935373237	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Abhd12	-0.0574848371550051	7.68113356918142	0.109513676395634	0.740698488946781	0.977734652162262	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
