gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Anks1b	0.062417381	11.5367809	9.224060674	0.002388552	0.021471532	pseudobulk	edgeR	LRT
Armc9	-0.14464546	5.684498686	9.223827312	0.002388857	0.021471532	pseudobulk	edgeR	LRT
Asxl3	-0.122277862	6.577836436	9.214869913	0.002400573	0.021553006	pseudobulk	edgeR	LRT
Mfhas1	0.126453203	6.325145314	9.210601738	0.002406176	0.021581193	pseudobulk	edgeR	LRT
Pou6f2	-0.169270046	6.455928585	9.210450658	0.002406374	0.021581193	pseudobulk	edgeR	LRT
Ttc4	0.19006159	4.7481792	9.20978304	0.002407252	0.021581193	pseudobulk	edgeR	LRT
Amfr	0.181991292	5.294622819	9.205350414	0.002413088	0.021617616	pseudobulk	edgeR	LRT
Bicdl1	-0.118585876	6.73118344	9.202839529	0.0024164	0.021639338	pseudobulk	edgeR	LRT
Sema4f	-0.191030682	4.750196446	9.188451024	0.002435469	0.021770129	pseudobulk	edgeR	LRT
Ralgapa2	-0.094205123	8.097660876	9.183681656	0.002441823	0.02181094	pseudobulk	edgeR	LRT
Dpy19l4	-0.169814786	5.083300847	9.179403349	0.002447538	0.021853978	pseudobulk	edgeR	LRT
Tomm70a	0.126418145	6.319602626	9.174845836	0.00245364	0.021896255	pseudobulk	edgeR	LRT
Ptn	-0.189524545	5.436527014	9.16544852	0.002466272	0.021964952	pseudobulk	edgeR	LRT
Golga2	0.198841312	4.630682338	9.156354042	0.002478559	0.022031087	pseudobulk	edgeR	LRT
Garem1	-0.125613349	6.736766017	9.155941104	0.002479118	0.022031087	pseudobulk	edgeR	LRT
Psip1	0.103557529	7.284807674	9.154745174	0.002480739	0.022037459	pseudobulk	edgeR	LRT
Smchd1	0.127228563	6.325582726	9.149422468	0.002487966	0.022093607	pseudobulk	edgeR	LRT
Hdac7	0.157640514	5.37612094	9.146231829	0.002492308	0.022116059	pseudobulk	edgeR	LRT
Gm20696	0.135717173	6.133345689	9.133927261	0.002509125	0.022241011	pseudobulk	edgeR	LRT
Dync1li1	-0.155319029	5.618704657	9.119440148	0.002529073	0.022393412	pseudobulk	edgeR	LRT
Eea1	-0.130874393	6.105753612	9.114533277	0.002535866	0.022420937	pseudobulk	edgeR	LRT
Stub1	0.15803582	5.290081331	9.113874879	0.002536779	0.022420937	pseudobulk	edgeR	LRT
Plppr2	0.147063832	5.62845135	9.100087252	0.002555973	0.022576648	pseudobulk	edgeR	LRT
Plcl1	-0.23401021	5.919037819	9.099227613	0.002557175	0.022576648	pseudobulk	edgeR	LRT
Osbpl9	0.097417176	7.24513393	9.095396834	0.002562536	0.022612265	pseudobulk	edgeR	LRT
Stxbp1	0.09116145	7.69169032	9.09453422	0.002563745	0.022612265	pseudobulk	edgeR	LRT
Iqsec3	0.119396493	6.61011243	9.093541806	0.002565136	0.022614191	pseudobulk	edgeR	LRT
U2af2	0.195077558	4.71358965	9.078408993	0.00258645	0.022785613	pseudobulk	edgeR	LRT
Tle5	0.199414705	4.740517818	9.075394607	0.002590717	0.022804987	pseudobulk	edgeR	LRT
Porcn	0.145000503	5.793023099	9.074873816	0.002591455	0.022804987	pseudobulk	edgeR	LRT
Lman1	0.195174486	4.559817303	9.064469354	0.002606242	0.02292684	pseudobulk	edgeR	LRT
Tmem181a	-0.11499354	6.556674468	9.062704068	0.002608759	0.022935685	pseudobulk	edgeR	LRT
Brsk2	0.150728973	5.609916532	9.062445277	0.002609128	0.022935685	pseudobulk	edgeR	LRT
Exoc5	-0.115929714	6.570816699	9.056779552	0.002617225	0.022998574	pseudobulk	edgeR	LRT
Gpr176	-0.184461443	4.82282361	9.04763031	0.002630355	0.023105624	pseudobulk	edgeR	LRT
Atxn3	-0.151928127	5.448811763	9.029879599	0.00265602	0.023275269	pseudobulk	edgeR	LRT
Disp2	0.127796317	6.39796444	9.026179806	0.002661401	0.023311157	pseudobulk	edgeR	LRT
Zmynd11	0.093546201	7.597123726	9.024337519	0.002664085	0.023326285	pseudobulk	edgeR	LRT
Col19a1	-0.173442806	5.130582027	9.018483985	0.00267263	0.02338291	pseudobulk	edgeR	LRT
Fam13c	-0.148740774	6.057415037	9.009973257	0.002685103	0.023476604	pseudobulk	edgeR	LRT
Nol4l	-0.128101871	6.169642969	9.008256759	0.002687626	0.02349024	pseudobulk	edgeR	LRT
Sec22b	-0.184780551	4.818704722	9.001184188	0.002698047	0.023555991	pseudobulk	edgeR	LRT
Mgll	0.125061272	6.200716592	8.96952143	0.002745205	0.023891659	pseudobulk	edgeR	LRT
St7	0.087493814	8.128204396	8.962413006	0.002755907	0.023966755	pseudobulk	edgeR	LRT
Pkp4	-0.093623287	7.551282915	8.953535842	0.002769331	0.024057757	pseudobulk	edgeR	LRT
Grem2	-0.185360866	4.877563653	8.939552071	0.002790611	0.024208132	pseudobulk	edgeR	LRT
Secisbp2l	0.130807924	6.085134949	8.923866954	0.002814679	0.024380384	pseudobulk	edgeR	LRT
Cir1	0.175029848	4.989265312	8.923355898	0.002815467	0.024380384	pseudobulk	edgeR	LRT
Lrrc8d	-0.150006419	5.629895556	8.919365493	0.002821625	0.024424481	pseudobulk	edgeR	LRT
Kbtbd2	0.181684794	4.788851132	8.913945033	0.002830012	0.024480261	pseudobulk	edgeR	LRT
Hspa9	0.166588604	5.279879498	8.911718348	0.002833465	0.024501436	pseudobulk	edgeR	LRT
Tmem184b	-0.206170431	4.617429991	8.908679755	0.002838184	0.024524845	pseudobulk	edgeR	LRT
Rap1a	-0.149007882	5.574261123	8.903709375	0.00284592	0.024556882	pseudobulk	edgeR	LRT
Prrc2c	0.097770821	7.275785412	8.896511907	0.002857159	0.024627723	pseudobulk	edgeR	LRT
Tapt1	0.175248447	5.152334618	8.881975723	0.002879997	0.024789527	pseudobulk	edgeR	LRT
Camk4	0.093816475	8.58460875	8.874720113	0.002891466	0.02487946	pseudobulk	edgeR	LRT
Rab6b	0.089002438	7.645118169	8.862795717	0.002910415	0.025016026	pseudobulk	edgeR	LRT
Sgms1	-0.100007794	7.029629499	8.858517351	0.002917244	0.025057063	pseudobulk	edgeR	LRT
Irak1	0.214738148	4.569153704	8.851910772	0.002927822	0.025124757	pseudobulk	edgeR	LRT
Fgf12	-0.062393316	10.87486403	8.849635569	0.002931474	0.025143861	pseudobulk	edgeR	LRT
Zfhx3	0.190595999	4.653567753	8.845163963	0.002938665	0.025187819	pseudobulk	edgeR	LRT
Ccnc	-0.147372883	5.692598369	8.842427782	0.002943074	0.025206407	pseudobulk	edgeR	LRT
Pfn2	0.128709859	6.319092131	8.841894072	0.002943935	0.025206407	pseudobulk	edgeR	LRT
Sptlc2	-0.170032899	5.349954903	8.831602123	0.002960584	0.025331169	pseudobulk	edgeR	LRT
Wdr44	0.1397155	5.877806741	8.822134922	0.002975983	0.025453995	pseudobulk	edgeR	LRT
Dhdds	-0.159894667	5.456327389	8.821367318	0.002977235	0.025455776	pseudobulk	edgeR	LRT
Adarb1	-0.104073137	6.930381465	8.812758253	0.002991315	0.025549287	pseudobulk	edgeR	LRT
Sgcb	0.170480496	5.12925093	8.80423295	0.003005325	0.025650155	pseudobulk	edgeR	LRT
Man2a1	0.104234792	7.066170568	8.803729597	0.003006154	0.025650155	pseudobulk	edgeR	LRT
Pakap	-0.117709337	6.682566534	8.803652922	0.00300628	0.025650155	pseudobulk	edgeR	LRT
Ctcf	0.15973249	5.682378274	8.788742497	0.003030951	0.025815488	pseudobulk	edgeR	LRT
Dnm3	0.080278932	8.443291427	8.785761586	0.003035908	0.025848678	pseudobulk	edgeR	LRT
Zfp943	0.160771937	5.495670711	8.78436669	0.00303823	0.025859422	pseudobulk	edgeR	LRT
Eif4a2	0.130919563	6.094769296	8.774707251	0.003054362	0.025978588	pseudobulk	edgeR	LRT
Rph3a	0.107184931	7.428635261	8.766370084	0.003068355	0.026079413	pseudobulk	edgeR	LRT
Pik3ca	0.140040355	6.205227407	8.758140406	0.003082232	0.026179108	pseudobulk	edgeR	LRT
Cntrob	0.188390882	4.741629056	8.748765	0.003098118	0.026259161	pseudobulk	edgeR	LRT
Sema4a	0.151160537	5.669360663	8.745460566	0.003103737	0.026297647	pseudobulk	edgeR	LRT
Ppp2ca	0.110586732	6.559748765	8.742131321	0.003109409	0.026336552	pseudobulk	edgeR	LRT
Atp6v1c1	0.140000478	5.788558401	8.738888671	0.003114943	0.026371864	pseudobulk	edgeR	LRT
Dus3l	0.133019563	5.910630116	8.738421741	0.003115741	0.026371864	pseudobulk	edgeR	LRT
Crbn	0.176594884	5.059559271	8.734135791	0.003123073	0.026424752	pseudobulk	edgeR	LRT
Lcorl	-0.129178342	6.012321119	8.730924797	0.003128578	0.026457708	pseudobulk	edgeR	LRT
Serpini1	0.090053388	7.7267731	8.726286402	0.003136547	0.026501974	pseudobulk	edgeR	LRT
Pkd1	0.094554902	7.367539313	8.723013143	0.003142183	0.0265404	pseudobulk	edgeR	LRT
Exosc10	0.196238297	4.739845039	8.706319148	0.003171089	0.02674749	pseudobulk	edgeR	LRT
Ppp3r1	0.123871068	6.177817022	8.699406372	0.003183137	0.026830555	pseudobulk	edgeR	LRT
Lrp1b	0.089700713	12.16940193	8.687705842	0.003203636	0.026984686	pseudobulk	edgeR	LRT
Klhl29	0.09910431	8.438417259	8.682433322	0.003212917	0.02704418	pseudobulk	edgeR	LRT
Rab21	0.17967575	4.897908553	8.680039284	0.003217141	0.027070384	pseudobulk	edgeR	LRT
Efnb2	-0.170661091	5.440231412	8.673655708	0.003228429	0.027145813	pseudobulk	edgeR	LRT
Dennd1b	0.094122529	7.584958214	8.673628804	0.003228477	0.027145813	pseudobulk	edgeR	LRT
Csde1	0.128209232	6.239157821	8.673082617	0.003229445	0.027145813	pseudobulk	edgeR	LRT
Mast1	0.139179689	5.709489971	8.658057895	0.003256182	0.027351701	pseudobulk	edgeR	LRT
Lamp5	-0.157247742	5.430690103	8.646677718	0.003276583	0.027494656	pseudobulk	edgeR	LRT
Ttbk1	0.154881141	5.362811694	8.644890576	0.003279798	0.027511454	pseudobulk	edgeR	LRT
Tbca	-0.176261752	4.899279621	8.64368509	0.003281969	0.027511454	pseudobulk	edgeR	LRT
Mapk8ip1	0.141302788	6.232118189	8.631386583	0.0033042	0.027659771	pseudobulk	edgeR	LRT
Mgat4b	0.19850295	4.556347966	8.614606986	0.003334777	0.027887019	pseudobulk	edgeR	LRT
Serac1	-0.17338829	4.8889064	8.609220324	0.003344654	0.02794087	pseudobulk	edgeR	LRT
Ube2r2	-0.160125226	5.662481294	8.60513216	0.00335217	0.027984483	pseudobulk	edgeR	LRT
Srr	0.139019677	5.681758962	8.601602587	0.003358673	0.028010002	pseudobulk	edgeR	LRT
Ncor1	0.089800541	7.743247707	8.597335101	0.003366553	0.028056523	pseudobulk	edgeR	LRT
Gm10419	0.132823865	6.076297103	8.585979768	0.003387611	0.028222373	pseudobulk	edgeR	LRT
Pak3	-0.094549467	8.586415994	8.581436002	0.003396074	0.028263916	pseudobulk	edgeR	LRT
Osbpl1a	0.086135898	7.854766441	8.575505359	0.003407154	0.02834645	pseudobulk	edgeR	LRT
Lrrc4	0.17683211	4.951189025	8.561204854	0.003434021	0.02852132	pseudobulk	edgeR	LRT
Epb41l4b	-0.124399747	6.063349814	8.557505025	0.003441007	0.028559888	pseudobulk	edgeR	LRT
Arhgap26.1	0.080249337	8.373721649	8.553322762	0.003448921	0.028596377	pseudobulk	edgeR	LRT
Hspd1	0.17191977	5.04442832	8.54939701	0.003456367	0.028648372	pseudobulk	edgeR	LRT
Pip5k1c	0.145158758	5.716510674	8.509033278	0.003533878	0.029201492	pseudobulk	edgeR	LRT
Fkbp2	-0.183575075	5.175540898	8.508056159	0.003535776	0.029207279	pseudobulk	edgeR	LRT
Kif5a	0.108170474	6.834660923	8.495111424	0.00356102	0.029385944	pseudobulk	edgeR	LRT
Atad1	0.132379064	6.188008998	8.492691743	0.003565759	0.029415097	pseudobulk	edgeR	LRT
Tmtc1	0.111465964	7.771759339	8.476053082	0.00359852	0.029625223	pseudobulk	edgeR	LRT
Nrd1	0.094076696	7.283379709	8.468638076	0.003613219	0.029716133	pseudobulk	edgeR	LRT
Nrxn2	-0.123835922	6.47532766	8.467165745	0.003616144	0.029730169	pseudobulk	edgeR	LRT
Clip3	0.140661493	5.824242973	8.460926855	0.003628569	0.029822264	pseudobulk	edgeR	LRT
Ndufaf4	0.179703177	4.84864031	8.452337726	0.003645745	0.029953335	pseudobulk	edgeR	LRT
Ar	-0.152797869	5.647642281	8.450389477	0.003649653	0.029975339	pseudobulk	edgeR	LRT
Slc25a14	0.148305535	5.379880589	8.440504172	0.003669545	0.030098168	pseudobulk	edgeR	LRT
4732471J01Rik	-0.089752263	7.524311069	8.436582514	0.003677467	0.030142869	pseudobulk	edgeR	LRT
Cdon	-0.150877287	5.557371205	8.435694284	0.003679264	0.030147462	pseudobulk	edgeR	LRT
Zkscan1	0.15940148	5.125951507	8.433506935	0.003683692	0.030173609	pseudobulk	edgeR	LRT
Arntl2	-0.179752209	4.769352765	8.428313055	0.003694229	0.030230221	pseudobulk	edgeR	LRT
Ids	0.193335113	4.786306632	8.421711481	0.003707666	0.030308897	pseudobulk	edgeR	LRT
Jkamp	0.176405761	4.867210942	8.419011238	0.003713177	0.030338608	pseudobulk	edgeR	LRT
Nfia	0.082148531	8.7859944	8.417601261	0.003716057	0.030346972	pseudobulk	edgeR	LRT
Traf3	0.121748379	6.368905738	8.407282963	0.003737208	0.03049241	pseudobulk	edgeR	LRT
Brd2	0.188040866	4.941384243	8.40669073	0.003738425	0.03049241	pseudobulk	edgeR	LRT
Gdi2	0.136399695	5.859712281	8.40647539	0.003738868	0.03049241	pseudobulk	edgeR	LRT
Dnmt3a	0.10853612	6.982046894	8.403060212	0.003745899	0.030539533	pseudobulk	edgeR	LRT
Ttll4	-0.196151621	4.623172012	8.399652439	0.003752928	0.030576391	pseudobulk	edgeR	LRT
St3gal1	-0.163098942	5.205921106	8.388506914	0.00377601	0.030754173	pseudobulk	edgeR	LRT
Hipk2	-0.121940917	6.357846466	8.383001326	0.003787465	0.030837171	pseudobulk	edgeR	LRT
Trnp1	0.208706189	4.52485376	8.381973961	0.003789606	0.030844308	pseudobulk	edgeR	LRT
Cables1	0.206677517	4.728607757	8.379415597	0.003794944	0.030877271	pseudobulk	edgeR	LRT
Specc1	0.097245482	7.478185448	8.378819806	0.003796189	0.030877271	pseudobulk	edgeR	LRT
2610035D17Rik	0.106762374	6.652190382	8.371862385	0.003810749	0.030964716	pseudobulk	edgeR	LRT
Arhgef12	0.10816335	7.321634228	8.359218086	0.003837357	0.03114978	pseudobulk	edgeR	LRT
Trmt11	-0.163828506	5.089460507	8.345993509	0.003865387	0.031325182	pseudobulk	edgeR	LRT
Atg7	-0.151576863	5.292432292	8.311380427	0.003939744	0.03179042	pseudobulk	edgeR	LRT
Desi2	-0.116521407	6.629290066	8.310449519	0.003941763	0.031796196	pseudobulk	edgeR	LRT
Pura	0.123400517	6.089624068	8.297685886	0.003969563	0.031999269	pseudobulk	edgeR	LRT
Gtf2h2	-0.201901422	4.633554894	8.296141665	0.00397294	0.032002195	pseudobulk	edgeR	LRT
Eri3	-0.107932066	6.785778218	8.289340649	0.003987847	0.03209361	pseudobulk	edgeR	LRT
Lpcat2	-0.183926193	4.929617223	8.285520685	0.003996244	0.03213998	pseudobulk	edgeR	LRT
Kcnt2	0.083609429	9.029223568	8.28092991	0.004006361	0.0322001	pseudobulk	edgeR	LRT
Kdm5d	0.137237471	5.69147193	8.269384033	0.004031918	0.032384166	pseudobulk	edgeR	LRT
Atp5c1	0.12544145	6.174341058	8.266165818	0.004039072	0.032424482	pseudobulk	edgeR	LRT
Ctnnd2	0.062748808	11.07690025	8.265929631	0.004039597	0.032424482	pseudobulk	edgeR	LRT
Mbtps2	0.170615048	4.998531971	8.263557054	0.00404488	0.0324562	pseudobulk	edgeR	LRT
Tbc1d22a	-0.141416086	5.693965677	8.258079258	0.004057103	0.032543572	pseudobulk	edgeR	LRT
Rexo2	-0.190111415	4.929258375	8.256819147	0.00405992	0.032553539	pseudobulk	edgeR	LRT
Tgfbr3	0.1930741	4.558781355	8.256329464	0.004061016	0.032553539	pseudobulk	edgeR	LRT
Uty	0.095119174	7.057062102	8.252020692	0.004070666	0.03260946	pseudobulk	edgeR	LRT
Bcap29	-0.163975897	4.987352052	8.244275936	0.004088071	0.032738134	pseudobulk	edgeR	LRT
Slc7a8	0.110331715	6.594934907	8.236583281	0.004105434	0.032844822	pseudobulk	edgeR	LRT
Numb	0.088782276	7.766995849	8.235878758	0.004107028	0.032846797	pseudobulk	edgeR	LRT
Nipal3	0.160611061	5.093913956	8.230695235	0.004118775	0.032929943	pseudobulk	edgeR	LRT
Bbs4	0.190682652	4.647615014	8.207762733	0.004171155	0.033305047	pseudobulk	edgeR	LRT
Stambpl1	0.146940501	5.606038519	8.199281172	0.004190699	0.033406406	pseudobulk	edgeR	LRT
Gm3448	-0.22350453	4.523749476	8.19472213	0.004201243	0.033479512	pseudobulk	edgeR	LRT
Snd1	-0.103221175	7.105640921	8.187893178	0.004217087	0.033550951	pseudobulk	edgeR	LRT
Zdhhc23	-0.132648251	5.757749178	8.186767601	0.004219704	0.033560825	pseudobulk	edgeR	LRT
Fndc3a	0.111858555	6.84689746	8.183600462	0.004227078	0.033583378	pseudobulk	edgeR	LRT
Socs2	0.157158511	5.351945065	8.183183771	0.004228049	0.033583378	pseudobulk	edgeR	LRT
Prmt2	-0.16770369	5.034674308	8.178999772	0.004237812	0.033639013	pseudobulk	edgeR	LRT
Map3k3	0.11146815	6.667198073	8.17234883	0.004253379	0.033751595	pseudobulk	edgeR	LRT
Mllt11	-0.145631267	5.55165474	8.157738759	0.00428778	0.033991389	pseudobulk	edgeR	LRT
Grk5	-0.197043214	4.700333244	8.147883722	0.004311144	0.034132225	pseudobulk	edgeR	LRT
Erp44	-0.117948677	6.294613155	8.142717384	0.004323444	0.034207395	pseudobulk	edgeR	LRT
Cdh10	-0.105276161	7.71044657	8.140683678	0.004328296	0.034230173	pseudobulk	edgeR	LRT
Arid2	0.134800181	5.889700356	8.130992649	0.004351492	0.034373542	pseudobulk	edgeR	LRT
Bhlhe40	-0.177694865	4.935581779	8.128509408	0.004357456	0.034409507	pseudobulk	edgeR	LRT
Deptor	0.222653017	4.911659208	8.126139019	0.004363156	0.034432223	pseudobulk	edgeR	LRT
Klhl7	-0.118465288	7.056478633	8.122108393	0.004372867	0.034497694	pseudobulk	edgeR	LRT
Tmem200a	-0.133531941	6.676096212	8.117821249	0.004383221	0.034568187	pseudobulk	edgeR	LRT
Nckipsd	0.195642321	4.834484692	8.108404737	0.004406048	0.034714537	pseudobulk	edgeR	LRT
Letm1	0.205755502	4.758504055	8.0980367	0.004431323	0.034868608	pseudobulk	edgeR	LRT
Tox2	-0.240244159	4.791787329	8.092239172	0.00444552	0.034937361	pseudobulk	edgeR	LRT
Adam10	0.102963303	6.938098103	8.092128589	0.004445792	0.034937361	pseudobulk	edgeR	LRT
Tdrkh	-0.206111053	4.595424542	8.091426727	0.004447514	0.034939633	pseudobulk	edgeR	LRT
Scamp1	0.118572298	6.194702302	8.087239839	0.0044578	0.034997894	pseudobulk	edgeR	LRT
Ap3m2	0.17629037	4.88990453	8.078212903	0.00448006	0.03513873	pseudobulk	edgeR	LRT
Cacnb2	0.09185721	8.352420522	8.0782123	0.004480062	0.03513873	pseudobulk	edgeR	LRT
Stmn3	0.112706935	6.432456818	8.07423483	0.004489906	0.035204619	pseudobulk	edgeR	LRT
Parp6	0.112594564	6.656056596	8.072313563	0.004494669	0.035230637	pseudobulk	edgeR	LRT
Dclk1	0.061792953	10.29916556	8.070244519	0.004499804	0.035259554	pseudobulk	edgeR	LRT
Epc1	0.100363305	7.002619212	8.064723708	0.004513536	0.03533651	pseudobulk	edgeR	LRT
Myef2	0.112288927	6.480536125	8.037504793	0.004581861	0.035764621	pseudobulk	edgeR	LRT
St8sia5	-0.110491526	6.845410263	8.029652965	0.004601766	0.03588553	pseudobulk	edgeR	LRT
Ipo11	-0.106232361	6.757857045	8.024689075	0.004614395	0.035949525	pseudobulk	edgeR	LRT
Tnpo1	0.098842774	7.145268099	8.021392215	0.004622802	0.035969058	pseudobulk	edgeR	LRT
Hnrnph2	0.175763345	5.017054324	8.012637493	0.004645203	0.036074294	pseudobulk	edgeR	LRT
Prpf4b	0.101535907	7.008620509	8.000495381	0.004676455	0.036282331	pseudobulk	edgeR	LRT
Ube2v2	-0.144460033	5.542974574	7.996548535	0.00468666	0.036326885	pseudobulk	edgeR	LRT
Cox5a	0.14607068	5.438709764	7.996545769	0.004686667	0.036326885	pseudobulk	edgeR	LRT
Samm50	0.172819678	4.925913127	7.989689248	0.004704449	0.036429973	pseudobulk	edgeR	LRT
Rspo2	0.163947969	5.99547204	7.988325531	0.004707994	0.03644585	pseudobulk	edgeR	LRT
Supt6	0.131570659	6.045122075	7.981775028	0.004725059	0.036566349	pseudobulk	edgeR	LRT
Atl1	0.103280345	6.795768853	7.979550604	0.004730868	0.036596162	pseudobulk	edgeR	LRT
Faf1	0.072652149	8.490831497	7.967654659	0.00476206	0.036817639	pseudobulk	edgeR	LRT
Rbbp7	0.141691805	5.577326777	7.962870633	0.004774663	0.036903377	pseudobulk	edgeR	LRT
Pstk	-0.150573691	5.634214792	7.960131083	0.004781895	0.036947564	pseudobulk	edgeR	LRT
Map1a	0.137550621	5.893755155	7.956621434	0.004791177	0.036997683	pseudobulk	edgeR	LRT
Mir124-2hg	-0.096207399	6.936625644	7.929128027	0.004864523	0.037514675	pseudobulk	edgeR	LRT
Fbxo28	0.151008043	5.372488581	7.928485514	0.004866251	0.037516135	pseudobulk	edgeR	LRT
Fam168b	0.161270359	5.245985645	7.925123264	0.004875302	0.037553326	pseudobulk	edgeR	LRT
Snhg11	0.057859551	11.79451744	7.924977449	0.004875695	0.037553326	pseudobulk	edgeR	LRT
Pgm1	0.183652388	4.746068921	7.921658901	0.004884646	0.037598517	pseudobulk	edgeR	LRT
Abca2	0.155352426	5.279318872	7.909632721	0.004917225	0.037825406	pseudobulk	edgeR	LRT
Tdrd7	-0.150625058	5.285192948	7.894449801	0.004958672	0.038108167	pseudobulk	edgeR	LRT
Intu	-0.181334541	4.540851027	7.866385322	0.005036223	0.038582561	pseudobulk	edgeR	LRT
Nipbl	0.089658251	7.383641489	7.860689546	0.005052112	0.038692134	pseudobulk	edgeR	LRT
Kcnq1ot1	0.072771022	9.163056064	7.856432269	0.005064022	0.038743968	pseudobulk	edgeR	LRT
Atp8a1	0.076483128	8.220961593	7.853136706	0.005073261	0.038781025	pseudobulk	edgeR	LRT
Pcdh15	0.19453351	8.086007872	7.841315874	0.005106542	0.038986547	pseudobulk	edgeR	LRT
Cxxc5	0.156823923	5.204358277	7.837453772	0.005117464	0.039032591	pseudobulk	edgeR	LRT
Zcchc8	0.147814953	5.375139104	7.836919759	0.005118976	0.039032591	pseudobulk	edgeR	LRT
Bcor	0.17487899	4.695868539	7.836155066	0.005121142	0.0390369	pseudobulk	edgeR	LRT
Rnf115	-0.142537398	5.606939998	7.834534083	0.005125736	0.039059713	pseudobulk	edgeR	LRT
Tarbp2	0.179799227	4.595526882	7.82987036	0.005138979	0.039136162	pseudobulk	edgeR	LRT
Spindoc	-0.151607595	5.407768193	7.819358469	0.005168954	0.039315329	pseudobulk	edgeR	LRT
Dhx32	-0.159641227	5.286883014	7.812585771	0.005188361	0.039443783	pseudobulk	edgeR	LRT
Ywhaz	0.083362813	7.903144733	7.787273589	0.005261554	0.039844317	pseudobulk	edgeR	LRT
B4galt5	-0.162557505	5.018531597	7.786772893	0.005263012	0.039844317	pseudobulk	edgeR	LRT
Taok1	0.104249983	6.833714173	7.779404339	0.005284522	0.039969934	pseudobulk	edgeR	LRT
Retreg1	0.121140794	6.308070368	7.778181634	0.0052881	0.039984593	pseudobulk	edgeR	LRT
Flot2	-0.17946292	4.735413651	7.776870075	0.005291941	0.039988835	pseudobulk	edgeR	LRT
Stx16	-0.116018577	6.2552015	7.771839222	0.005306699	0.04007552	pseudobulk	edgeR	LRT
Cc2d1b	-0.186964505	4.603157991	7.767537577	0.005319351	0.040146204	pseudobulk	edgeR	LRT
Ephx4	0.128173086	5.965890078	7.765795843	0.005324483	0.04016661	pseudobulk	edgeR	LRT
Epha7	0.084992456	8.579615018	7.764102995	0.005329476	0.040185302	pseudobulk	edgeR	LRT
Stimate	-0.13907548	5.534744571	7.762260322	0.005334916	0.040213884	pseudobulk	edgeR	LRT
Zfp207	0.105508287	6.840027469	7.7496642	0.005372253	0.040448131	pseudobulk	edgeR	LRT
Rab10os	0.168947834	5.108379557	7.74953865	0.005372626	0.040448131	pseudobulk	edgeR	LRT
Nlk	-0.086626823	8.427964859	7.744665458	0.005387144	0.040494915	pseudobulk	edgeR	LRT
Slc35f3	0.088336581	7.773978551	7.74160221	0.00539629	0.040538673	pseudobulk	edgeR	LRT
Mia3	0.130591208	5.79225674	7.737179776	0.005409522	0.040625561	pseudobulk	edgeR	LRT
Cfap20	0.162044469	5.389508649	7.732014978	0.005425017	0.040704323	pseudobulk	edgeR	LRT
Elfn2	0.166222997	4.93854757	7.731122251	0.0054277	0.040711926	pseudobulk	edgeR	LRT
Bcr	-0.132943031	6.098704465	7.729672403	0.00543206	0.040729768	pseudobulk	edgeR	LRT
Ift74	-0.15067406	5.243200823	7.729220704	0.00543342	0.040729768	pseudobulk	edgeR	LRT
Ints6l	0.126011096	6.104951935	7.728229501	0.005436403	0.040730312	pseudobulk	edgeR	LRT
Zmiz2	0.176317344	4.797058564	7.726326588	0.005442136	0.040757519	pseudobulk	edgeR	LRT
Lims1	-0.110947783	6.39576593	7.714818808	0.005476936	0.040967815	pseudobulk	edgeR	LRT
5330417C22Rik	0.104572559	6.727087065	7.712433759	0.005484176	0.041009397	pseudobulk	edgeR	LRT
Creld1	0.162424184	5.082183275	7.704485797	0.005508376	0.04116511	pseudobulk	edgeR	LRT
Got1	0.114806917	6.278414624	7.701552814	0.005517334	0.04119542	pseudobulk	edgeR	LRT
Ipo13	-0.175653764	4.644669519	7.693658558	0.005541518	0.041324134	pseudobulk	edgeR	LRT
