gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
B3galt1	-0.082105507	9.062251487	2.377120469	0.123124312	0.559607056	pseudobulk	edgeR	LRT
Ankzf1	0.150756656	5.019499165	2.376981296	0.123135284	0.559607056	pseudobulk	edgeR	LRT
Tuba4a	0.144194692	5.571960804	2.37694963	0.123137781	0.559607056	pseudobulk	edgeR	LRT
Ppp2r3a	-0.114074229	7.041026743	2.376129356	0.123202471	0.559793059	pseudobulk	edgeR	LRT
Rnf130	-0.107859331	6.875333255	2.375505383	0.123251705	0.559908777	pseudobulk	edgeR	LRT
Snx12	-0.126467258	5.69723339	2.374953502	0.123295269	0.559943745	pseudobulk	edgeR	LRT
Luc7l2	-0.077215451	9.239728159	2.37377553	0.123388312	0.560097351	pseudobulk	edgeR	LRT
Ift43	-0.144799411	5.391597178	2.371716319	0.123551148	0.560571682	pseudobulk	edgeR	LRT
Trip4	-0.155439683	5.17490696	2.371551528	0.12356419	0.560571682	pseudobulk	edgeR	LRT
Kcnq3	-0.095251781	9.535094332	2.369818531	0.12370143	0.560762363	pseudobulk	edgeR	LRT
Tmem117	-0.097028055	7.088043656	2.368362377	0.123816878	0.561177728	pseudobulk	edgeR	LRT
Setd3	0.121778153	6.093796873	2.36628892	0.123981474	0.561383728	pseudobulk	edgeR	LRT
Rchy1	0.120478725	5.717265479	2.365963174	0.124007354	0.561393016	pseudobulk	edgeR	LRT
Hnrnph3	0.102661888	6.585981445	2.3648132	0.124098767	0.561617725	pseudobulk	edgeR	LRT
Rims2	0.075970688	10.3657777	2.364739002	0.124104668	0.561617725	pseudobulk	edgeR	LRT
Inpp5a	-0.103149337	6.344520835	2.364263262	0.124142509	0.561681078	pseudobulk	edgeR	LRT
Slc36a4	0.169038566	4.681923861	2.363769646	0.124181786	0.561696849	pseudobulk	edgeR	LRT
Copa	0.108612818	6.371779729	2.363281541	0.124220638	0.561696849	pseudobulk	edgeR	LRT
Pom121	0.154025296	4.959896868	2.363204235	0.124226792	0.561696849	pseudobulk	edgeR	LRT
Ipmk	-0.177013609	4.649535756	2.362570917	0.124277225	0.561696849	pseudobulk	edgeR	LRT
Arhgef4	-0.14249126	5.582876799	2.361250125	0.124382477	0.561898229	pseudobulk	edgeR	LRT
Vps35	0.114244084	6.11154308	2.35685422	0.124733494	0.561898229	pseudobulk	edgeR	LRT
Gmppa	0.171975537	4.708417167	2.351684654	0.125147697	0.561898229	pseudobulk	edgeR	LRT
Zfp598	0.151696084	5.067048482	2.349991542	0.125283687	0.561898229	pseudobulk	edgeR	LRT
Txndc15	0.181530053	4.870855493	2.349560667	0.125318321	0.561898229	pseudobulk	edgeR	LRT
Ythdc1	0.163184736	5.05950189	2.349139234	0.125352206	0.561898229	pseudobulk	edgeR	LRT
Hmgxb3	-0.145158608	5.424032491	2.348894273	0.125371907	0.561898229	pseudobulk	edgeR	LRT
Hmox2	-0.135084689	5.35362807	2.341772933	0.125946139	0.561898229	pseudobulk	edgeR	LRT
Birc2	0.122230958	5.568256321	2.341730568	0.125949564	0.561898229	pseudobulk	edgeR	LRT
Supv3l1	0.145235443	5.087837393	2.338587712	0.126203926	0.561898229	pseudobulk	edgeR	LRT
Tox2	-0.107981146	6.504223403	2.337562203	0.126287048	0.561898229	pseudobulk	edgeR	LRT
Pdzd2	-0.117978192	6.801439811	2.336840231	0.126345603	0.561898229	pseudobulk	edgeR	LRT
Hexdc	0.145799245	5.186477079	2.335389433	0.12646336	0.561898229	pseudobulk	edgeR	LRT
Rarb	-0.121692513	6.1214537	2.334903798	0.126502805	0.561898229	pseudobulk	edgeR	LRT
Atp6v0e	-0.149739875	5.384145581	2.334609341	0.126526729	0.561898229	pseudobulk	edgeR	LRT
Ireb2	0.11639796	5.91125465	2.332874491	0.126667781	0.561898229	pseudobulk	edgeR	LRT
Dgkq	-0.153020831	5.198722145	2.326970515	0.127149117	0.561898229	pseudobulk	edgeR	LRT
Heca	0.187050365	5.085359889	2.326551417	0.127183362	0.561898229	pseudobulk	edgeR	LRT
Ranbp9	0.104704653	6.695324357	2.322685417	0.127499744	0.561898229	pseudobulk	edgeR	LRT
Pex6	0.154708487	4.906967222	2.317587519	0.127918281	0.561898229	pseudobulk	edgeR	LRT
Mthfs	-0.106188518	6.482703077	2.316031867	0.128046304	0.561898229	pseudobulk	edgeR	LRT
Phrf1	0.152924173	5.091758002	2.315782067	0.128066875	0.561898229	pseudobulk	edgeR	LRT
Arhgap23	-0.134953243	5.43783882	2.315726412	0.128071458	0.561898229	pseudobulk	edgeR	LRT
Rad21	0.162036056	4.717342298	2.314018311	0.128212222	0.561898229	pseudobulk	edgeR	LRT
Ndufv2	-0.124036357	5.815806858	2.313527731	0.128252683	0.561898229	pseudobulk	edgeR	LRT
Zyx	-0.189338939	4.698645496	2.312992317	0.128296857	0.561898229	pseudobulk	edgeR	LRT
Prdm10	0.134420927	5.796414514	2.312878991	0.128306209	0.561898229	pseudobulk	edgeR	LRT
Stox2	0.08773462	8.080462389	2.311266675	0.128439346	0.561898229	pseudobulk	edgeR	LRT
Nipsnap2	0.131712435	5.365064418	2.31084637	0.128474078	0.561898229	pseudobulk	edgeR	LRT
Cntn6	-0.106813264	8.709486804	2.310183971	0.128528837	0.561898229	pseudobulk	edgeR	LRT
Fgd3	-0.188316174	4.518138601	2.308947263	0.128631142	0.561898229	pseudobulk	edgeR	LRT
Zfp950	-0.103354794	6.836239852	2.307859417	0.128721207	0.561898229	pseudobulk	edgeR	LRT
Mtus2	0.081060982	8.39692718	2.307281738	0.128769063	0.561898229	pseudobulk	edgeR	LRT
Tmem181a	-0.102854672	6.454964409	2.307066566	0.128786894	0.561898229	pseudobulk	edgeR	LRT
Ddb2	0.136742312	5.351440743	2.306504341	0.128833496	0.561898229	pseudobulk	edgeR	LRT
Nbr1	0.113558611	5.934037459	2.30449732	0.129000008	0.561898229	pseudobulk	edgeR	LRT
Ddhd1	-0.095345791	6.825143152	2.303755461	0.129061617	0.561898229	pseudobulk	edgeR	LRT
Zfp329	-0.127188289	5.646288181	2.303624325	0.129072511	0.561898229	pseudobulk	edgeR	LRT
Adamtsl1	-0.152991412	6.171348854	2.301137176	0.129279319	0.561898229	pseudobulk	edgeR	LRT
Smarcc2	0.100729919	6.409807158	2.299351748	0.129428006	0.561898229	pseudobulk	edgeR	LRT
Fbxl2	0.120540542	5.986313516	2.298362084	0.129510506	0.561898229	pseudobulk	edgeR	LRT
Evl	-0.093497589	7.219034096	2.292855205	0.129970637	0.561898229	pseudobulk	edgeR	LRT
Kcnq2	-0.095717414	7.227483486	2.291878042	0.130052475	0.561898229	pseudobulk	edgeR	LRT
Tmem179	-0.143204513	5.060222269	2.289330556	0.130266098	0.561898229	pseudobulk	edgeR	LRT
Arfgef3	0.088526758	7.600522341	2.288015099	0.130376561	0.561898229	pseudobulk	edgeR	LRT
Psd2	-0.172325798	4.629883301	2.281926338	0.130889215	0.561898229	pseudobulk	edgeR	LRT
Nptn	0.087532289	8.449544059	2.278713631	0.13116062	0.561898229	pseudobulk	edgeR	LRT
Atad3a	0.114468367	5.930420767	2.278522988	0.131176745	0.561898229	pseudobulk	edgeR	LRT
Asxl2	-0.103374354	6.816884973	2.276774897	0.131324705	0.561898229	pseudobulk	edgeR	LRT
Cmpk1	-0.147430689	5.188299308	2.274898254	0.131483754	0.561898229	pseudobulk	edgeR	LRT
Nek1	-0.087337641	7.686541194	2.274893775	0.131484133	0.561898229	pseudobulk	edgeR	LRT
Ap3b1	-0.120924183	6.44659528	2.272985036	0.131646123	0.561898229	pseudobulk	edgeR	LRT
Herc1	0.078777684	8.720213454	2.26961987	0.131932259	0.561898229	pseudobulk	edgeR	LRT
Pianp	0.1535728	4.938861984	2.269255724	0.131963263	0.561898229	pseudobulk	edgeR	LRT
Unc79	0.090116835	8.366285734	2.268867356	0.131996339	0.561898229	pseudobulk	edgeR	LRT
Nhlrc2	0.13684459	5.503737849	2.267559779	0.132107768	0.561898229	pseudobulk	edgeR	LRT
Saraf	0.143479737	5.286337619	2.267270418	0.132132441	0.561898229	pseudobulk	edgeR	LRT
Gnao1	0.085607198	8.357154487	2.265963462	0.132243946	0.561898229	pseudobulk	edgeR	LRT
Add2	0.093963716	6.756912176	2.258466232	0.132885615	0.561898229	pseudobulk	edgeR	LRT
Zfp260	-0.131065873	5.41177145	2.254713025	0.133208148	0.561898229	pseudobulk	edgeR	LRT
Kndc1	0.124965824	5.664279004	2.254413138	0.133233956	0.561898229	pseudobulk	edgeR	LRT
Scap	0.13962279	5.128345813	2.253526113	0.133310327	0.561898229	pseudobulk	edgeR	LRT
Cdh7	0.099670465	7.454049145	2.251820206	0.13345734	0.561898229	pseudobulk	edgeR	LRT
Cep250	0.158777237	4.925902403	2.249573243	0.133651257	0.561898229	pseudobulk	edgeR	LRT
Dlg5	-0.143106609	5.375857249	2.248558604	0.133738925	0.561898229	pseudobulk	edgeR	LRT
Elavl3	0.129001722	5.499947958	2.247633179	0.133818941	0.561898229	pseudobulk	edgeR	LRT
Ganab	0.148940717	4.956009824	2.247630127	0.133819205	0.561898229	pseudobulk	edgeR	LRT
Unk	0.153950269	4.862907349	2.247311746	0.133846746	0.561898229	pseudobulk	edgeR	LRT
4732471J01Rik	-0.086548719	7.375319657	2.24492547	0.134053367	0.561898229	pseudobulk	edgeR	LRT
Hmg20a	0.096014402	6.633286015	2.244050848	0.134129188	0.561898229	pseudobulk	edgeR	LRT
Ash1l	0.086948915	7.623588542	2.243508145	0.134176259	0.561898229	pseudobulk	edgeR	LRT
Eif3a	0.129209384	5.955909201	2.242125916	0.134296228	0.561898229	pseudobulk	edgeR	LRT
Zfp672	-0.122669999	5.521000313	2.241759379	0.134328062	0.561898229	pseudobulk	edgeR	LRT
Ywhaq	-0.138219664	5.313478808	2.239447796	0.134529016	0.561898229	pseudobulk	edgeR	LRT
Prkacb	0.091820966	7.466874694	2.238386655	0.134621377	0.561898229	pseudobulk	edgeR	LRT
Rhoa	-0.156062596	5.168110174	2.238146165	0.134642319	0.561898229	pseudobulk	edgeR	LRT
Zfp444	-0.175482057	4.698839388	2.237738413	0.134677834	0.561898229	pseudobulk	edgeR	LRT
Pnkd	0.0977471	6.633588743	2.235821409	0.134844948	0.561898229	pseudobulk	edgeR	LRT
Adgrb3	0.079964842	11.84044048	2.230967019	0.135269164	0.561898229	pseudobulk	edgeR	LRT
Arhgap42	-0.155408088	5.07748513	2.227444044	0.135577965	0.561898229	pseudobulk	edgeR	LRT
Fam20c	-0.165406578	4.951515702	2.226327432	0.135676004	0.561898229	pseudobulk	edgeR	LRT
Tmod3	-0.134018974	5.390884738	2.225869701	0.135716216	0.561898229	pseudobulk	edgeR	LRT
Cacng2	0.090816116	7.385129444	2.221940499	0.13606195	0.561898229	pseudobulk	edgeR	LRT
Nfyc	0.094302482	7.138798993	2.219667713	0.136262384	0.561898229	pseudobulk	edgeR	LRT
Nck1	-0.139526795	5.56725576	2.218853616	0.136334259	0.561898229	pseudobulk	edgeR	LRT
Asah2	0.149467479	4.958760573	2.218453038	0.136369641	0.561898229	pseudobulk	edgeR	LRT
Arpp19	0.148962526	5.045948427	2.215807661	0.136603556	0.561898229	pseudobulk	edgeR	LRT
Emb	-0.152394	5.34278689	2.212136319	0.136928936	0.561898229	pseudobulk	edgeR	LRT
Pcyt2	-0.129629813	5.842685489	2.211987377	0.136942154	0.561898229	pseudobulk	edgeR	LRT
Hmgb1	0.119331044	5.622414899	2.211683476	0.13696913	0.561898229	pseudobulk	edgeR	LRT
Sema6d	-0.103170239	8.824023843	2.210514617	0.137072939	0.561898229	pseudobulk	edgeR	LRT
Csnk1e	-0.162312269	4.682543344	2.210020316	0.137116865	0.561898229	pseudobulk	edgeR	LRT
Zfyve28	-0.113450006	6.211094181	2.207453029	0.137345263	0.561898229	pseudobulk	edgeR	LRT
Gm14399	-0.129372336	5.548583171	2.206356569	0.137442939	0.561898229	pseudobulk	edgeR	LRT
Ubxn4	-0.105278267	6.353525049	2.203415923	0.137705285	0.561898229	pseudobulk	edgeR	LRT
Sptlc1	-0.153397907	5.027201915	2.202411609	0.137795012	0.561898229	pseudobulk	edgeR	LRT
Actr10	0.134124688	5.209986157	2.199513188	0.13805433	0.561898229	pseudobulk	edgeR	LRT
Afg1l	0.102076842	6.256482748	2.199450583	0.138059937	0.561898229	pseudobulk	edgeR	LRT
Arfgap3	-0.165866291	4.824318142	2.198186765	0.138173186	0.561898229	pseudobulk	edgeR	LRT
Ralgapa2	-0.094852827	8.184540588	2.194512958	0.138502981	0.561898229	pseudobulk	edgeR	LRT
Cnot3	0.161674875	4.703798544	2.194375166	0.138515368	0.561898229	pseudobulk	edgeR	LRT
Faah	0.129450467	5.420778138	2.193732012	0.1385732	0.561898229	pseudobulk	edgeR	LRT
Cwc27	-0.091219736	7.28358192	2.193688913	0.138577076	0.561898229	pseudobulk	edgeR	LRT
Mkx	-0.09491435	7.929006967	2.193623715	0.138582941	0.561898229	pseudobulk	edgeR	LRT
Tpm1	-0.107660209	6.414027149	2.19262935	0.138672414	0.561898229	pseudobulk	edgeR	LRT
Cbfa2t2	-0.101323218	6.735456099	2.192103077	0.138719794	0.561898229	pseudobulk	edgeR	LRT
Cacna1g	0.137732288	5.332884224	2.189556468	0.138949322	0.561898229	pseudobulk	edgeR	LRT
Ppif	0.165808582	4.566791788	2.188994428	0.139000036	0.561898229	pseudobulk	edgeR	LRT
Adamts6	0.106062422	6.595611872	2.186088406	0.139262587	0.561898229	pseudobulk	edgeR	LRT
Ifitm10	-0.16706065	4.802828431	2.185840638	0.139284997	0.561898229	pseudobulk	edgeR	LRT
Pitpnm1	0.144656747	5.399615702	2.183181457	0.139525777	0.561898229	pseudobulk	edgeR	LRT
Cnnm2	0.091848998	6.926599001	2.180366374	0.139781183	0.561898229	pseudobulk	edgeR	LRT
Brcc3	-0.141251825	5.165119395	2.178436175	0.139956608	0.561898229	pseudobulk	edgeR	LRT
Srsf1	0.084944083	7.281168926	2.17627207	0.140153586	0.562117525	pseudobulk	edgeR	LRT
Susd6	0.101577262	6.310193597	2.173022721	0.140449929	0.56234872	pseudobulk	edgeR	LRT
Tspan5	0.099050973	8.685910074	2.172583356	0.140490053	0.56236384	pseudobulk	edgeR	LRT
Btbd11	0.087193149	8.776398209	2.1713144	0.14060601	0.56249567	pseudobulk	edgeR	LRT
Rcbtb2	-0.16891007	4.592352949	2.170426573	0.140687204	0.562724931	pseudobulk	edgeR	LRT
Irs1	0.121119584	5.63132625	2.169663095	0.140757068	0.562908805	pseudobulk	edgeR	LRT
Slc24a2	0.077664204	9.897942475	2.167227612	0.140980194	0.563503447	pseudobulk	edgeR	LRT
Ubr5	0.088715438	8.173495878	2.166778692	0.141021364	0.563503447	pseudobulk	edgeR	LRT
AI593442	-0.134267908	5.668001685	2.166735193	0.141025354	0.563503447	pseudobulk	edgeR	LRT
Dcaf13	-0.144277986	5.026398496	2.165630189	0.141126756	0.563621843	pseudobulk	edgeR	LRT
Msh2	0.159315251	4.851140439	2.16486075	0.141197413	0.563743673	pseudobulk	edgeR	LRT
Nfx1	0.095197701	6.916154191	2.158684278	0.141766034	0.565216788	pseudobulk	edgeR	LRT
Trim24	-0.102223464	6.291722498	2.158021382	0.141827215	0.565310784	pseudobulk	edgeR	LRT
Clvs2	0.093132185	6.979910838	2.156310751	0.141985231	0.565707773	pseudobulk	edgeR	LRT
Arhgef25	0.130924137	5.394972138	2.155964225	0.142017265	0.565739727	pseudobulk	edgeR	LRT
Cntfr	0.10564186	6.256100809	2.155382848	0.142071027	0.565743788	pseudobulk	edgeR	LRT
Sh3glb2	0.13698804	5.53294531	2.155133615	0.142094082	0.565743788	pseudobulk	edgeR	LRT
Mtpap	0.115814965	5.729835873	2.154683736	0.142135707	0.565743788	pseudobulk	edgeR	LRT
Crbn	-0.138835389	5.112662322	2.154395673	0.142162368	0.565743788	pseudobulk	edgeR	LRT
Pla2g4e	0.124848414	5.82883877	2.152299858	0.142356507	0.566229435	pseudobulk	edgeR	LRT
Tmem18	-0.169464101	4.605499248	2.149537496	0.142612845	0.566579427	pseudobulk	edgeR	LRT
Snx29	-0.087941189	7.033980008	2.145259786	0.143010827	0.567475082	pseudobulk	edgeR	LRT
Zfp972	-0.161061026	4.614199445	2.144059979	0.143122676	0.567743246	pseudobulk	edgeR	LRT
Ccdc91	-0.146039557	5.375941686	2.14356652	0.143168707	0.56776443	pseudobulk	edgeR	LRT
Pdxk	0.13492255	5.103815434	2.142746077	0.143245276	0.567793974	pseudobulk	edgeR	LRT
Nsd1	0.084821552	7.568082307	2.141984439	0.143316397	0.567793974	pseudobulk	edgeR	LRT
Phc2	-0.101902578	6.493365032	2.141857316	0.143328272	0.567793974	pseudobulk	edgeR	LRT
Pde5a	-0.11030145	6.98855156	2.141165906	0.143392876	0.567869877	pseudobulk	edgeR	LRT
Plod2	-0.204296501	4.581788037	2.13686493	0.143795491	0.568784077	pseudobulk	edgeR	LRT
Pmpca	0.184978813	4.749456574	2.132784661	0.144178621	0.569518312	pseudobulk	edgeR	LRT
Rnf214	-0.112687295	6.096398455	2.132236856	0.144230147	0.569518312	pseudobulk	edgeR	LRT
Thumpd2	-0.137423021	5.09049645	2.131929657	0.14425905	0.569518312	pseudobulk	edgeR	LRT
Ipo11	-0.102440575	6.62009217	2.131892349	0.144262561	0.569518312	pseudobulk	edgeR	LRT
Mkrn1	0.12760697	5.624913166	2.130646389	0.14437986	0.569571206	pseudobulk	edgeR	LRT
Kcnab3	-0.115085641	5.961684289	2.128764964	0.144557188	0.569883333	pseudobulk	edgeR	LRT
Fdxr	0.16109288	4.766376524	2.124969998	0.144915618	0.570631545	pseudobulk	edgeR	LRT
Eif4enif1	0.154768811	4.655954908	2.12483503	0.144928384	0.570631545	pseudobulk	edgeR	LRT
Ank2	0.070997219	10.73499397	2.124521711	0.144958025	0.570631545	pseudobulk	edgeR	LRT
Lnx1	-0.10909996	6.579002159	2.121659039	0.145229153	0.571289632	pseudobulk	edgeR	LRT
Robo1	0.093107148	11.01429936	2.119948169	0.145391464	0.571321056	pseudobulk	edgeR	LRT
Ice2	0.162400514	5.276167056	2.119626862	0.14542197	0.571321056	pseudobulk	edgeR	LRT
Ppig	-0.103703847	6.277690951	2.119445735	0.14543917	0.571321056	pseudobulk	edgeR	LRT
Mpv17l	-0.125514284	5.652931908	2.118620051	0.145517605	0.571470122	pseudobulk	edgeR	LRT
Rsrc2	0.104562048	6.133604318	2.11583804	0.145782232	0.572223195	pseudobulk	edgeR	LRT
Atp5b	0.089345838	7.058632787	2.114160441	0.145942069	0.572274539	pseudobulk	edgeR	LRT
Fopnl	-0.155851673	4.761788213	2.114004517	0.145956935	0.572274539	pseudobulk	edgeR	LRT
Atrip	0.141092315	4.966554362	2.112237036	0.146125569	0.572712075	pseudobulk	edgeR	LRT
Slc35e2	-0.128751568	5.559470969	2.109064843	0.146428776	0.57311286	pseudobulk	edgeR	LRT
Plgrkt	-0.158144779	4.98110637	2.109046435	0.146430538	0.57311286	pseudobulk	edgeR	LRT
Dip2a	0.091703594	7.079784294	2.10803785	0.146527091	0.57311286	pseudobulk	edgeR	LRT
Cxadr	0.118031234	5.659561772	2.106843014	0.146641568	0.57311286	pseudobulk	edgeR	LRT
Nudt21	0.172063022	4.555650873	2.101913746	0.147114905	0.574388743	pseudobulk	edgeR	LRT
Tdrkh	-0.166080096	4.555583683	2.089613458	0.14830359	0.577767224	pseudobulk	edgeR	LRT
Dock3	0.072308009	9.752344917	2.085234956	0.148729337	0.578859045	pseudobulk	edgeR	LRT
Gramd4	-0.158711922	4.617687391	2.083456767	0.148902635	0.578926145	pseudobulk	edgeR	LRT
Uggt1	-0.101660642	6.25231581	2.08202126	0.149042703	0.579163153	pseudobulk	edgeR	LRT
Cul3	0.092283927	6.60402763	2.080957508	0.149146593	0.579347828	pseudobulk	edgeR	LRT
Bend4	0.145023869	4.937033341	2.079931528	0.149246871	0.57954624	pseudobulk	edgeR	LRT
Cpeb3	0.077020946	8.726986105	2.078025052	0.149433411	0.580079376	pseudobulk	edgeR	LRT
Gpsm1	-0.170595489	4.977114582	2.077316946	0.149502763	0.580205247	pseudobulk	edgeR	LRT
Drosha	-0.106466601	6.03151965	2.077162884	0.149517857	0.580205247	pseudobulk	edgeR	LRT
Zfp148	-0.087063338	7.481364278	2.072259068	0.149999192	0.581413454	pseudobulk	edgeR	LRT
Nin	0.09495901	6.971945726	2.071983434	0.150026299	0.581422863	pseudobulk	edgeR	LRT
Dtnbp1	-0.139839788	5.101549454	2.070316083	0.150190391	0.581940623	pseudobulk	edgeR	LRT
Shb	0.158539856	4.635772325	2.070121976	0.150209507	0.581940623	pseudobulk	edgeR	LRT
Prkcb	-0.075976454	8.780268025	2.06987329	0.150234003	0.581940623	pseudobulk	edgeR	LRT
Aldh5a1	0.121435485	5.617607123	2.068260827	0.150392938	0.582269059	pseudobulk	edgeR	LRT
Smarcb1	-0.119630686	5.480998729	2.066011802	0.150614935	0.582458511	pseudobulk	edgeR	LRT
Pcdh1	0.131807478	5.290506672	2.062016794	0.151010189	0.583125561	pseudobulk	edgeR	LRT
Zfp638	0.078041286	8.038992195	2.060839724	0.151126869	0.583480481	pseudobulk	edgeR	LRT
Alcam	0.131269204	8.799718729	2.054054316	0.151801479	0.584839093	pseudobulk	edgeR	LRT
Soga3	0.090504752	7.102934199	2.052921606	0.151914426	0.584927697	pseudobulk	edgeR	LRT
Kidins220	0.08008026	7.996847696	2.052578888	0.151948619	0.584927697	pseudobulk	edgeR	LRT
Cpne3	-0.146237406	5.03600885	2.052016315	0.152004764	0.584950877	pseudobulk	edgeR	LRT
Micall1	0.172253848	4.627774764	2.05044508	0.152161701	0.585124747	pseudobulk	edgeR	LRT
Sec23a	-0.114597996	5.73548841	2.049518407	0.152254345	0.585261702	pseudobulk	edgeR	LRT
Cdc16	-0.167114602	4.713933207	2.047106812	0.152495741	0.585766821	pseudobulk	edgeR	LRT
Fxr2	0.130123302	5.430617103	2.044934285	0.152713579	0.586339504	pseudobulk	edgeR	LRT
Ndst3	0.099374456	7.520163234	2.044420127	0.152765184	0.586397696	pseudobulk	edgeR	LRT
Mllt11	-0.142503352	5.271437876	2.043395608	0.152868074	0.586454803	pseudobulk	edgeR	LRT
Fxr1	-0.091751401	6.79727485	2.042949391	0.15291291	0.586531302	pseudobulk	edgeR	LRT
Atg5	-0.12965861	5.622033787	2.04025346	0.15318412	0.587283163	pseudobulk	edgeR	LRT
Lonp1	0.136604524	4.971189039	2.038974432	0.153312981	0.587587524	pseudobulk	edgeR	LRT
Dpy19l1	0.167341861	5.297725662	2.032834289	0.153933306	0.589209878	pseudobulk	edgeR	LRT
Gls	0.07991683	8.408872967	2.032566275	0.153960447	0.589209878	pseudobulk	edgeR	LRT
Slc32a1	0.097771277	6.707182348	2.032557126	0.153961374	0.589209878	pseudobulk	edgeR	LRT
Chl1	0.091073585	8.682429122	2.027934995	0.154430312	0.590286239	pseudobulk	edgeR	LRT
Arhgap32	0.086272512	7.518053984	2.025612276	0.154666576	0.590585674	pseudobulk	edgeR	LRT
Nemf	0.115100413	6.045691692	2.024135319	0.154817022	0.590722348	pseudobulk	edgeR	LRT
Eml4	-0.085216168	7.239151943	2.019742138	0.155265506	0.592084828	pseudobulk	edgeR	LRT
Gsk3a	0.144527672	4.852279103	2.017754009	0.155468952	0.592349673	pseudobulk	edgeR	LRT
Ikbkb	0.140331806	5.107131885	2.017247114	0.155520871	0.592349673	pseudobulk	edgeR	LRT
Neu1	0.160298756	4.690164853	2.01690994	0.155555417	0.592349673	pseudobulk	edgeR	LRT
Trmt1	-0.105620285	6.395916362	2.015111679	0.15573981	0.592933774	pseudobulk	edgeR	LRT
Tubb2a	0.090754981	6.675512042	2.013269371	0.155928978	0.593236537	pseudobulk	edgeR	LRT
Irak1bp1	0.157334706	4.79588308	2.012335216	0.156024996	0.593444121	pseudobulk	edgeR	LRT
Las1l	0.10194763	6.059313579	2.011253063	0.15613631	0.593475556	pseudobulk	edgeR	LRT
St8sia3	0.155900605	5.128247773	2.010414135	0.156222668	0.593620941	pseudobulk	edgeR	LRT
Gm20754	0.079146306	8.884711006	2.009083473	0.156359755	0.593894791	pseudobulk	edgeR	LRT
Pgam1	-0.125991652	5.881833853	2.007461077	0.156527081	0.593900598	pseudobulk	edgeR	LRT
Far2	-0.090009377	6.920145019	2.006964961	0.156578289	0.593900598	pseudobulk	edgeR	LRT
Zgpat	-0.095032961	6.36156047	2.006279549	0.156649067	0.593900598	pseudobulk	edgeR	LRT
Zfp239	-0.165713237	4.501128755	2.006157391	0.156661685	0.593900598	pseudobulk	edgeR	LRT
Arhgap17	-0.137384672	5.305170576	2.006133013	0.156664203	0.593900598	pseudobulk	edgeR	LRT
Sugp2	0.109673597	5.801799373	2.005579113	0.156721433	0.593983309	pseudobulk	edgeR	LRT
Hs6st2	-0.106132382	6.279886066	1.999570229	0.157343815	0.595288731	pseudobulk	edgeR	LRT
Gm26901	-0.157514258	4.808789062	1.995894174	0.157725954	0.595968844	pseudobulk	edgeR	LRT
Atl1	0.102217615	6.570037786	1.992734584	0.158055248	0.597021579	pseudobulk	edgeR	LRT
Optn	-0.119915198	5.485320305	1.992207029	0.158110306	0.59713381	pseudobulk	edgeR	LRT
Ubac2	0.092983205	6.605023892	1.990310219	0.158308447	0.597403284	pseudobulk	edgeR	LRT
Tubb4a	-0.117679318	5.467504655	1.989003002	0.158445163	0.597598812	pseudobulk	edgeR	LRT
Wwp1	-0.089883941	6.787622158	1.988050904	0.158544824	0.597720836	pseudobulk	edgeR	LRT
Zfp800	-0.122384003	5.486739094	1.98749122	0.158603442	0.597759147	pseudobulk	edgeR	LRT
Fam76a	-0.164434835	4.559538946	1.986100899	0.158749162	0.598000589	pseudobulk	edgeR	LRT
Fggy	-0.136351638	6.260209229	1.985889558	0.158771327	0.598000589	pseudobulk	edgeR	LRT
Spink10	-0.127246141	5.359373643	1.985454374	0.158816977	0.598016669	pseudobulk	edgeR	LRT
Plppr1	0.116872599	7.937669071	1.984386664	0.158929043	0.598212065	pseudobulk	edgeR	LRT
Sntg1	0.079614893	11.01527037	1.98289195	0.159086077	0.598229671	pseudobulk	edgeR	LRT
